,Time,Type,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25
1,220,Salmon,7.0,-4.0,13.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-4.0,2.0,-5.0,3.0,-5.0,-4.0,-3.0,-2.0,-13.0,0.0,17.0,-4.0,0.0,12.0,3.0
2,220,Clown,-18.0,60.0,-12.0,-3.0,-24.0,-15.0,-6.0,12.0,6.0,3.0,-3.0,3.0,-30.0,18.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,221,Tuna,-5.0,10.0,-1.0,-4.0,1.0,-1.0,-3.0,4.0,6.0,-1.0,-1.0,-12.0,16.0,-1.0,0.0,-6.0,-5.0,-6.0,-3.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,221,Salmon,7.0,-4.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-6.0,4.0,-5.0,-4.0,-3.0,-2.0,-14.0,0.0,17.0,-3.0,-1.0,12.0,3.0
2,221,Clown,-18.0,60.0,-12.0,-3.0,-24.0,-15.0,-9.0,15.0,6.0,3.0,-3.0,3.0,-30.0,18.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,222,Tuna,-5.0,10.0,-1.0,-4.0,1.0,-1.0,-3.0,4.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-4.0,-5.0,-4.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,222,Salmon,7.0,-4.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-7.0,5.0,-5.0,-4.0,-3.0,-2.0,-14.0,0.0,18.0,-4.0,-1.0,12.0,3.0
2,222,Clown,-18.0,60.0,-12.0,-3.0,-24.0,-15.0,-9.0,15.0,6.0,3.0,-3.0,3.0,-33.0,21.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,223,Tuna,-5.0,10.0,-1.0,-4.0,1.0,-2.0,-2.0,4.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-3.0,-6.0,-4.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,223,Salmon,9.0,-6.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-7.0,5.0,-5.0,-4.0,-3.0,-3.0,-13.0,0.0,18.0,-4.0,-1.0,12.0,3.0
2,223,Clown,-18.0,60.0,-12.0,-3.0,-24.0,-15.0,-9.0,15.0,3.0,3.0,-3.0,3.0,-36.0,27.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,224,Tuna,-5.0,10.0,-1.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-3.0,-6.0,-4.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,224,Salmon,9.0,-6.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-7.0,5.0,-5.0,-4.0,-3.0,-4.0,-13.0,0.0,18.0,-4.0,-1.0,13.0,3.0
2,224,Clown,-18.0,60.0,-12.0,-3.0,-24.0,-15.0,-9.0,15.0,3.0,3.0,-3.0,3.0,-36.0,27.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,225,Tuna,-5.0,10.0,-1.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-3.0,-6.0,-4.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,225,Salmon,9.0,-6.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-7.0,6.0,-5.0,-3.0,-3.0,-4.0,-14.0,0.0,18.0,-4.0,-2.0,13.0,3.0
2,225,Clown,-21.0,63.0,-12.0,-3.0,-24.0,-15.0,-9.0,15.0,3.0,3.0,-3.0,3.0,-36.0,27.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,226,Tuna,-6.0,11.0,-1.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,15.0,-2.0,0.0,-7.0,-3.0,-5.0,-4.0,-7.0,6.0,3.0,10.0,0.0,0.0
1,226,Salmon,9.0,-6.0,13.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,1.0,-7.0,7.0,-5.0,-3.0,-2.0,-4.0,-15.0,0.0,18.0,-4.0,-2.0,13.0,3.0
2,226,Clown,-21.0,63.0,-12.0,-3.0,-24.0,-15.0,-9.0,18.0,0.0,3.0,-3.0,3.0,-36.0,27.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,227,Tuna,-6.0,11.0,-1.0,-4.0,1.0,-2.0,-4.0,5.0,7.0,-1.0,-1.0,-11.0,15.0,-2.0,0.0,-7.0,-4.0,-3.0,-4.0,-7.0,6.0,3.0,9.0,-1.0,1.0
1,227,Salmon,9.0,-7.0,14.0,2.0,1.0,2.0,1.0,-23.0,7.0,-3.0,-4.0,2.0,-8.0,8.0,-5.0,-3.0,-2.0,-4.0,-15.0,0.0,17.0,-3.0,-2.0,13.0,3.0
2,227,Clown,-21.0,63.0,-12.0,-3.0,-24.0,-12.0,-12.0,18.0,0.0,3.0,-3.0,3.0,-39.0,30.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,228,Tuna,-6.0,10.0,-1.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-11.0,15.0,-2.0,0.0,-7.0,-4.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,228,Salmon,9.0,-7.0,14.0,2.0,1.0,2.0,1.0,-22.0,7.0,-3.0,-4.0,2.0,-9.0,9.0,-5.0,-3.0,-2.0,-4.0,-15.0,0.0,17.0,-4.0,-3.0,14.0,3.0
2,228,Clown,-21.0,60.0,-12.0,-3.0,-24.0,-12.0,-9.0,18.0,0.0,3.0,-3.0,3.0,-39.0,30.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,229,Tuna,-6.0,10.0,-1.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-10.0,15.0,-2.0,0.0,-7.0,-5.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,229,Salmon,9.0,-6.0,14.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-4.0,2.0,-9.0,9.0,-5.0,-3.0,-2.0,-3.0,-16.0,0.0,17.0,-4.0,-3.0,14.0,3.0
2,229,Clown,-21.0,57.0,-12.0,0.0,-27.0,-12.0,-6.0,18.0,0.0,3.0,-3.0,3.0,-39.0,30.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,230,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-4.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,230,Salmon,9.0,-6.0,14.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-10.0,9.0,-5.0,-3.0,-2.0,-3.0,-16.0,0.0,17.0,-4.0,-3.0,14.0,3.0
2,230,Clown,-21.0,57.0,-12.0,0.0,-27.0,-12.0,-6.0,18.0,0.0,3.0,-3.0,3.0,-39.0,30.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,231,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-4.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,231,Salmon,10.0,-7.0,14.0,2.0,1.0,2.0,0.0,-21.0,7.0,-3.0,-4.0,2.0,-10.0,9.0,-5.0,-3.0,-2.0,-3.0,-16.0,0.0,17.0,-4.0,-4.0,15.0,3.0
2,231,Clown,-21.0,57.0,-12.0,0.0,-27.0,-12.0,-6.0,18.0,0.0,3.0,-3.0,3.0,-36.0,27.0,3.0,9.0,0.0,9.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,232,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-12.0,16.0,-2.0,0.0,-7.0,-4.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,232,Salmon,10.0,-8.0,16.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-4.0,2.0,-12.0,10.0,-5.0,-3.0,-1.0,-2.0,-16.0,0.0,18.0,-6.0,-4.0,15.0,3.0
2,232,Clown,-21.0,57.0,-12.0,0.0,-27.0,-12.0,-3.0,18.0,0.0,3.0,-3.0,0.0,-30.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,233,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-11.0,18.0,-3.0,0.0,-7.0,-5.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,233,Salmon,10.0,-8.0,16.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-4.0,2.0,-12.0,10.0,-5.0,-3.0,-1.0,-2.0,-16.0,0.0,18.0,-4.0,-6.0,15.0,3.0
2,233,Clown,-21.0,54.0,-12.0,0.0,-27.0,-12.0,0.0,18.0,0.0,3.0,-3.0,0.0,-30.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,234,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,5.0,7.0,-1.0,-1.0,-11.0,19.0,-4.0,0.0,-7.0,-6.0,-2.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,234,Salmon,11.0,-9.0,16.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-4.0,2.0,-13.0,11.0,-5.0,-3.0,-1.0,-1.0,-16.0,0.0,18.0,-4.0,-7.0,15.0,3.0
2,234,Clown,-21.0,54.0,-12.0,0.0,-27.0,-12.0,0.0,18.0,0.0,3.0,-3.0,0.0,-30.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,235,Tuna,-6.0,9.0,0.0,-4.0,1.0,-2.0,-3.0,4.0,7.0,-1.0,-1.0,-11.0,21.0,-4.0,0.0,-7.0,-6.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,235,Salmon,11.0,-9.0,16.0,2.0,1.0,2.0,0.0,-22.0,7.0,-3.0,-3.0,2.0,-13.0,10.0,-5.0,-4.0,-1.0,-1.0,-15.0,0.0,19.0,-5.0,-7.0,15.0,3.0
2,235,Clown,-21.0,54.0,-12.0,0.0,-27.0,-12.0,0.0,18.0,0.0,3.0,-3.0,0.0,-30.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-18.0,21.0,-12.0
0,236,Tuna,-6.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,-1.0,-10.0,20.0,-4.0,0.0,-7.0,-6.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,236,Salmon,10.0,-9.0,16.0,2.0,1.0,3.0,-1.0,-21.0,7.0,-3.0,-2.0,2.0,-13.0,10.0,-5.0,-5.0,-1.0,-1.0,-15.0,0.0,19.0,-5.0,-7.0,15.0,3.0
2,236,Clown,-21.0,51.0,-12.0,0.0,-27.0,-12.0,3.0,18.0,0.0,3.0,-3.0,0.0,-30.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,237,Tuna,-6.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,-1.0,-10.0,20.0,-4.0,0.0,-7.0,-6.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,237,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-1.0,-20.0,7.0,-3.0,-2.0,1.0,-13.0,11.0,-5.0,-5.0,-1.0,-1.0,-15.0,0.0,19.0,-5.0,-7.0,15.0,3.0
2,237,Clown,-21.0,51.0,-12.0,0.0,-27.0,-9.0,3.0,18.0,0.0,3.0,-6.0,-3.0,-27.0,27.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,238,Tuna,-6.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,0.0,-11.0,20.0,-4.0,0.0,-7.0,-6.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,238,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-2.0,-19.0,7.0,-3.0,-2.0,1.0,-13.0,12.0,-5.0,-5.0,-1.0,-2.0,-15.0,0.0,20.0,-6.0,-7.0,15.0,3.0
2,238,Clown,-21.0,51.0,-12.0,0.0,-27.0,-9.0,3.0,18.0,-3.0,3.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,239,Tuna,-6.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,0.0,-12.0,20.0,-4.0,0.0,-7.0,-5.0,-3.0,-5.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,239,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-2.0,-19.0,7.0,-3.0,-2.0,1.0,-13.0,12.0,-5.0,-5.0,-1.0,-2.0,-16.0,0.0,20.0,-6.0,-6.0,15.0,3.0
2,239,Clown,-21.0,51.0,-12.0,0.0,-27.0,-9.0,3.0,18.0,-3.0,3.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,240,Tuna,-6.0,9.0,0.0,-4.0,1.0,-1.0,-5.0,4.0,7.0,-1.0,0.0,-11.0,20.0,-4.0,0.0,-7.0,-5.0,-4.0,-4.0,-7.0,6.0,3.0,9.0,-2.0,2.0
1,240,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-1.0,-20.0,7.0,-3.0,-1.0,2.0,-13.0,11.0,-5.0,-6.0,-2.0,0.0,-17.0,0.0,20.0,-6.0,-6.0,15.0,3.0
2,240,Clown,-21.0,51.0,-12.0,0.0,-27.0,-9.0,3.0,18.0,0.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,241,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,5.0,7.0,-1.0,1.0,-12.0,20.0,-5.0,0.0,-6.0,-6.0,-4.0,-4.0,-7.0,6.0,4.0,8.0,-2.0,2.0
1,241,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-1.0,-20.0,6.0,-3.0,-1.0,2.0,-13.0,12.0,-5.0,-6.0,-2.0,0.0,-17.0,0.0,20.0,-6.0,-6.0,15.0,3.0
2,241,Clown,-24.0,54.0,-12.0,0.0,-27.0,-9.0,3.0,18.0,0.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,242,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-4.0,5.0,7.0,-1.0,1.0,-12.0,20.0,-5.0,0.0,-6.0,-6.0,-4.0,-6.0,-7.0,6.0,4.0,8.0,0.0,2.0
1,242,Salmon,9.0,-8.0,15.0,2.0,1.0,3.0,-2.0,-19.0,6.0,-3.0,-1.0,2.0,-13.0,12.0,-5.0,-6.0,-2.0,0.0,-17.0,0.0,20.0,-5.0,-7.0,15.0,3.0
2,242,Clown,-24.0,54.0,-12.0,0.0,-27.0,-9.0,6.0,15.0,0.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,243,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-3.0,4.0,7.0,-1.0,1.0,-12.0,20.0,-5.0,0.0,-6.0,-6.0,-4.0,-6.0,-7.0,6.0,4.0,8.0,0.0,2.0
1,243,Salmon,10.0,-10.0,15.0,2.0,1.0,2.0,-1.0,-19.0,6.0,-3.0,0.0,2.0,-13.0,11.0,-5.0,-6.0,-2.0,2.0,-18.0,0.0,19.0,-4.0,-7.0,15.0,3.0
2,243,Clown,-24.0,54.0,-12.0,0.0,-27.0,-9.0,6.0,15.0,3.0,-3.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,0.0,3.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,244,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-3.0,4.0,7.0,-1.0,1.0,-12.0,20.0,-5.0,0.0,-6.0,-6.0,-3.0,-6.0,-7.0,6.0,4.0,7.0,0.0,2.0
1,244,Salmon,10.0,-10.0,15.0,2.0,1.0,2.0,-1.0,-19.0,6.0,-3.0,0.0,2.0,-13.0,11.0,-5.0,-6.0,-2.0,1.0,-18.0,0.0,19.0,-4.0,-6.0,15.0,3.0
2,244,Clown,-24.0,54.0,-12.0,0.0,-30.0,-9.0,6.0,15.0,3.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,245,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-3.0,4.0,7.0,-1.0,2.0,-13.0,20.0,-5.0,0.0,-6.0,-6.0,-3.0,-7.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,245,Salmon,10.0,-10.0,15.0,2.0,1.0,2.0,-1.0,-19.0,6.0,-3.0,0.0,2.0,-13.0,11.0,-5.0,-6.0,-2.0,1.0,-18.0,0.0,19.0,-4.0,-6.0,15.0,3.0
2,245,Clown,-24.0,54.0,-12.0,0.0,-30.0,-9.0,6.0,15.0,3.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,246,Tuna,-7.0,9.0,0.0,-4.0,1.0,-1.0,-3.0,4.0,7.0,-1.0,2.0,-13.0,20.0,-5.0,0.0,-7.0,-6.0,-2.0,-7.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,246,Salmon,11.0,-11.0,15.0,2.0,1.0,2.0,-1.0,-18.0,6.0,-3.0,0.0,2.0,-13.0,10.0,-5.0,-6.0,-2.0,1.0,-18.0,0.0,19.0,-5.0,-5.0,15.0,3.0
2,246,Clown,-24.0,54.0,-12.0,0.0,-30.0,-9.0,6.0,15.0,3.0,0.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,247,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-13.0,20.0,-4.0,0.0,-7.0,-6.0,-2.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,247,Salmon,12.0,-12.0,15.0,2.0,1.0,2.0,0.0,-19.0,6.0,-3.0,0.0,2.0,-13.0,10.0,-5.0,-6.0,-2.0,2.0,-18.0,0.0,17.0,-3.0,-6.0,15.0,3.0
2,247,Clown,-24.0,54.0,-12.0,0.0,-33.0,-9.0,6.0,15.0,3.0,3.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,248,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-13.0,21.0,-5.0,0.0,-7.0,-6.0,-2.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,248,Salmon,12.0,-11.0,15.0,2.0,1.0,2.0,-1.0,-18.0,6.0,-3.0,0.0,2.0,-14.0,10.0,-5.0,-6.0,-2.0,1.0,-17.0,0.0,18.0,-4.0,-6.0,15.0,3.0
2,248,Clown,-24.0,54.0,-12.0,0.0,-33.0,-9.0,6.0,15.0,3.0,3.0,-6.0,-3.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,249,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-13.0,21.0,-5.0,0.0,-6.0,-7.0,-2.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,249,Salmon,11.0,-11.0,15.0,2.0,1.0,3.0,-1.0,-17.0,6.0,-3.0,0.0,2.0,-15.0,10.0,-5.0,-6.0,-2.0,1.0,-17.0,0.0,18.0,-4.0,-6.0,15.0,3.0
2,249,Clown,-24.0,54.0,-12.0,0.0,-36.0,-9.0,6.0,15.0,3.0,6.0,-9.0,0.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,250,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,1.0,-13.0,22.0,-5.0,0.0,-6.0,-7.0,-2.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,250,Salmon,11.0,-11.0,15.0,2.0,1.0,3.0,-2.0,-16.0,6.0,-3.0,0.0,2.0,-15.0,9.0,-5.0,-7.0,-1.0,1.0,-16.0,0.0,18.0,-4.0,-6.0,15.0,3.0
2,250,Clown,-24.0,54.0,-12.0,0.0,-36.0,-9.0,6.0,15.0,3.0,6.0,-9.0,0.0,-27.0,30.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-12.0,12.0,-15.0,18.0,-12.0
0,251,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-12.0,20.0,-5.0,0.0,-7.0,-7.0,-1.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,251,Salmon,11.0,-12.0,15.0,2.0,1.0,3.0,-1.0,-16.0,6.0,-3.0,0.0,2.0,-15.0,9.0,-5.0,-7.0,-1.0,0.0,-15.0,0.0,18.0,-4.0,-6.0,15.0,3.0
2,251,Clown,-24.0,54.0,-12.0,0.0,-36.0,-9.0,6.0,15.0,3.0,6.0,-9.0,0.0,-24.0,27.0,3.0,9.0,-3.0,6.0,-3.0,0.0,-15.0,15.0,-15.0,18.0,-12.0
0,252,Tuna,-7.0,9.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-12.0,20.0,-5.0,0.0,-7.0,-7.0,-1.0,-8.0,-7.0,6.0,5.0,6.0,1.0,2.0
1,252,Salmon,10.0,-10.0,13.0,3.0,1.0,3.0,-1.0,-16.0,6.0,-3.0,1.0,2.0,-15.0,9.0,-5.0,-8.0,-1.0,0.0,-15.0,0.0,19.0,-5.0,-6.0,15.0,3.0
2,252,Clown,-24.0,54.0,-12.0,0.0,-36.0,-9.0,6.0,15.0,6.0,3.0,-9.0,0.0,-24.0,27.0,3.0,9.0,-3.0,9.0,-3.0,0.0,-15.0,15.0,-18.0,18.0,-12.0
0,253,Tuna,-6.0,8.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-12.0,20.0,-5.0,0.0,-7.0,-8.0,1.0,-8.0,-7.0,6.0,5.0,6.0,0.0,2.0
1,253,Salmon,10.0,-10.0,13.0,3.0,1.0,3.0,-1.0,-16.0,6.0,-3.0,1.0,2.0,-15.0,9.0,-5.0,-8.0,-1.0,0.0,-15.0,0.0,19.0,-5.0,-6.0,15.0,3.0
2,253,Clown,-24.0,57.0,-15.0,0.0,-33.0,-9.0,6.0,15.0,6.0,0.0,-9.0,0.0,-24.0,27.0,3.0,9.0,-3.0,9.0,-3.0,0.0,-15.0,15.0,-18.0,18.0,-12.0
0,254,Tuna,-6.0,8.0,0.0,-4.0,1.0,0.0,-4.0,4.0,7.0,-1.0,2.0,-12.0,20.0,-5.0,0.0,-7.0,-8.0,1.0,-8.0,-7.0,6.0,5.0,6.0,0.0,2.0
1,254,Salmon,9.0,-10.0,13.0,3.0,1.0,4.0,-1.0,-16.0,6.0,-3.0,1.0,2.0,-15.0,8.0,-5.0,-8.0,-1.0,0.0,-14.0,0.0,20.0,-6.0,-6.0,15.0,3.0
2,254,Clown,-24.0,57.0,-15.0,0.0,-33.0,-9.0,6.0,15.0,9.0,-3.0,-9.0,0.0,-24.0,27.0,3.0,9.0,-3.0,12.0,-3.0,0.0,-15.0,15.0,-21.0,18.0,-12.0
0,255,Tuna,-5.0,8.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,2.0,-13.0,20.0,-5.0,0.0,-7.0,-7.0,1.0,-8.0,-7.0,6.0,5.0,6.0,0.0,2.0
1,255,Salmon,9.0,-10.0,12.0,3.0,1.0,5.0,-1.0,-16.0,6.0,-3.0,0.0,2.0,-14.0,7.0,-5.0,-8.0,-1.0,-1.0,-12.0,0.0,20.0,-5.0,-7.0,15.0,3.0
2,255,Clown,-24.0,57.0,-15.0,0.0,-33.0,-9.0,6.0,15.0,9.0,-3.0,-9.0,0.0,-24.0,27.0,3.0,9.0,-3.0,12.0,-3.0,0.0,-15.0,15.0,-21.0,18.0,-12.0
0,256,Tuna,-5.0,8.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,3.0,-13.0,19.0,-5.0,0.0,-8.0,-6.0,1.0,-8.0,-7.0,6.0,5.0,6.0,0.0,2.0
1,256,Salmon,9.0,-10.0,12.0,3.0,1.0,5.0,-1.0,-18.0,6.0,-3.0,0.0,2.0,-12.0,7.0,-5.0,-8.0,-1.0,-1.0,-12.0,0.0,20.0,-5.0,-7.0,15.0,3.0
2,256,Clown,-24.0,57.0,-15.0,0.0,-33.0,-9.0,6.0,15.0,9.0,-3.0,-9.0,0.0,-21.0,24.0,3.0,9.0,-6.0,15.0,-3.0,0.0,-15.0,15.0,-21.0,18.0,-12.0
0,257,Tuna,-5.0,8.0,0.0,-4.0,1.0,-1.0,-4.0,4.0,7.0,-1.0,3.0,-11.0,18.0,-5.0,0.0,-8.0,-7.0,1.0,-8.0,-7.0,6.0,5.0,6.0,0.0,2.0
1,257,Salmon,9.0,-11.0,13.0,3.0,1.0,5.0,-3.0,-16.0,6.0,-3.0,0.0,2.0,-13.0,8.0,-5.0,-8.0,-1.0,-1.0,-11.0,0.0,21.0,-6.0,-8.0,15.0,3.0
2,257,Clown,-24.0,57.0,-15.0,0.0,-33.0,-9.0,6.0,15.0,9.0,-3.0,-9.0,0.0,-21.0,24.0,3.0,9.0,-6.0,15.0,-3.0,0.0,-15.0,15.0,-21.0,18.0,-12.0
0,258,Tuna,-5.0,8.0,0.0,-4.0,1.0,0.0,-5.0,4.0,7.0,-1.0,3.0,-12.0,18.0,-5.0,0.0,-8.0,-6.0,1.0,-9.0,-6.0,6.0,5.0,6.0,0.0,2.0
